year	age	educ	degree	sex	postlife	happy	life	richwork	news	tvhours	usewww	zodiac	degree3	newsreordered	id	income98	region	vote96	vote00
2002	44	12	1	2	1	2	1	0	0	-1	2	4	2	0	995	12	3	1	1
2002	58	12	1	2	1	2	2	0	1	3	1	4	2	5	996	18	3	1	1
2002	77	10	0	2	0	0	0	0	0	-1	2	10	1	0	997	8	3	1	1
2002	40	12	1	1	1	2	0	0	2	2	2	10	2	4	998	19	3	1	1
2002	27	12	1	1	2	2	2	2	0	-1	1	7	2	0	999	16	3	2	2
2002	30	13	1	1	1	2	2	2	0	-1	1	2	2	0	1000	14	3	1	1
2002	23	15	3	2	0	0	0	0	0	-1	1	7	3	0	1001	16	3	 	1
2002	37	10	0	2	1	2	0	0	3	3	2	4	1	3	1002	1	3	2	2
2002	65	12	1	2	0	0	0	0	0	-1	2	11	2	0	1003	24	2	1	1
2002	22	12	1	2	1	2	2	2	4	5	1	7	2	2	1004	12	2	 	2
2002	40	15	1	2	0	0	0	0	0	-1	1	99	2	0	1005	21	2	2	2
2002	85	12	1	2	0	0	0	0	0	-1	2	11	2	0	1006	24	2	1	1
2002	66	8	0	2	2	2	0	0	1	6	2	6	1	5	1007	16	2	2	2
2002	27	14	1	1	0	0	0	0	0	-1	2	9	2	0	1008	20	2	1	1
2002	84	15	3	2	0	0	0	0	0	-1	2	10	3	0	1009	24	2	1	1
2002	69	8	0	2	8	1	1	0	0	-1	2	7	1	0	1010	24	2	1	1
2002	41	12	1	2	0	0	0	0	0	-1	2	10	2	0	1011	12	2	2	2
2002	33	12	1	2	0	0	0	0	0	-1	1	7	2	0	1012	20	2	1	2
2002	38	12	1	1	0	0	0	0	0	-1	2	6	2	0	1013	19	2	2	2
2002	24	12	1	1	1	2	2	1	1	1	1	12	2	5	1014	17	2	 	2
2002	38	14	1	1	8	2	0	0	1	2	2	12	2	5	1015	18	2	1	1
2002	38	11	0	1	8	3	3	1	0	-1	2	1	1	0	1016	11	2	2	2
2002	47	13	1	2	0	0	0	0	0	-1	1	2	2	0	1017	16	2	1	1
2002	79	8	0	1	0	0	0	0	0	-1	2	99	1	0	1018	24	2	1	1
2002	63	12	1	2	1	2	2	0	2	2	2	5	2	4	1019	17	2	1	1
2002	50	16	3	1	1	2	0	0	4	4	1	11	3	2	1020	24	2	1	1
2002	41	14	2	1	1	2	2	1	0	-1	2	11	2	0	1021	19	3	1	1
2002	55	16	3	1	0	0	0	0	0	-1	1	6	3	0	1022	21	3	1	1
2002	23	14	1	2	1	2	1	1	4	5	1	9	2	2	1023	15	3	 	2
2002	54	19	4	2	0	0	0	0	0	-1	1	12	3	0	1024	20	3	1	1
2002	51	12	1	2	1	2	0	0	4	1	2	5	2	2	1025	18	3	1	1
2002	39	11	0	1	1	1	1	0	0	-1	2	1	1	0	1026	12	3	1	1
2002	32	15	2	1	0	0	0	0	0	-1	1	6	2	0	1027	17	3	1	1
2002	28	20	3	1	0	0	0	0	0	-1	1	7	3	0	1028	12	3	2	1
2002	23	16	1	1	0	0	0	0	0	-1	1	5	2	0	1029	14	3	 	2
2002	58	12	1	2	1	1	1	0	1	6	2	6	2	5	1030	18	3	1	2
2002	43	12	1	2	1	3	0	0	4	8	2	10	2	2	1031	9	3	1	2
2002	51	10	0	1	2	2	2	1	0	-1	2	5	1	0	1032	8	3	2	1
2002	69	16	3	1	1	1	1	1	1	1	2	9	3	5	1033	23	3	1	1
2002	44	13	1	1	8	2	0	0	1	1	1	9	2	5	1034	23	3	2	 
2002	45	14	2	1	1	1	1	1	0	-1	1	7	2	0	1035	23	3	1	1
2002	31	12	1	2	0	0	0	0	0	-1	1	7	2	0	1036	18	3	1	1
2002	64	13	1	1	0	0	0	0	0	-1	1	3	2	0	1037	16	3	1	1
2002	71	10	0	2	1	2	1	0	1	1	2	4	1	5	1038	17	3	1	1
2002	41	13	1	2	1	3	1	1	0	-1	1	4	2	0	1039	18	3	1	1
2002	36	12	1	2	0	0	0	0	0	-1	2	2	2	0	1040	11	3	 	 
2002	68	13	1	2	0	0	0	0	0	-1	1	3	2	0	1041	21	3	1	1
2002	78	11	1	2	8	1	0	0	5	2	2	10	2	1	1042	98	3	1	1
2002	51	10	0	2	1	2	2	1	0	-1	2	10	1	0	1043	13	3	2	2
2002	26	14	1	2	0	0	0	0	0	-1	2	7	2	0	1044	16	3	2	2
2002	59	16	3	1	8	2	0	0	1	3	2	99	3	5	1045	24	5	1	1
2002	53	16	3	2	0	0	0	0	0	-1	1	10	3	0	1046	19	5	1	1
2002	89	12	1	2	0	0	0	0	0	-1	2	4	2	0	1047	98	5	2	1
2002	78	12	1	2	0	0	0	0	0	-1	2	1	2	0	1048	24	5	1	1
2002	77	18	3	2	1	1	2	0	1	2	2	1	3	5	1049	20	5	1	1
2002	61	13	1	2	2	2	1	1	0	-1	1	1	2	0	1050	15	5	1	1
2002	63	18	3	2	0	0	0	0	0	-1	1	8	3	0	1051	20	5	1	2
2002	69	9	0	1	1	2	0	0	4	4	2	7	1	2	1052	15	5	2	2
2002	49	18	4	2	2	2	1	1	0	-1	1	7	3	0	1053	21	5	1	1
2002	37	13	1	1	0	0	0	0	0	-1	1	99	2	0	1054	24	5	1	1
2002	51	19	4	1	0	0	0	0	0	-1	1	1	3	0	1055	23	5	1	1
2002	53	19	4	1	1	2	1	2	0	-1	1	4	3	0	1056	23	5	1	1
2002	64	12	1	1	0	0	0	0	0	-1	1	7	2	0	1057	18	5	1	1
2002	26	11	1	2	1	1	1	0	0	-1	1	11	2	0	1058	9	5	1	2
2002	26	10	0	2	0	0	0	0	0	-1	2	2	1	0	1059	20	5	2	2
2002	77	16	3	2	0	0	0	0	0	-1	1	10	3	0	1060	18	5	1	1
2002	63	18	4	1	8	2	0	0	1	3	1	2	3	5	1061	18	5	1	1
2002	60	17	3	2	1	3	2	2	0	-1	1	10	3	0	1062	18	5	1	1
2002	30	12	1	1	0	0	0	0	0	-1	2	3	2	0	1063	17	5	2	2
2002	51	15	1	1	2	2	2	1	1	4	1	9	2	5	1064	18	5	1	1
2002	25	11	1	1	1	1	1	1	3	4	2	8	2	3	1065	16	5	2	2
2002	40	13	1	2	1	2	0	0	3	0	1	8	2	3	1066	17	5	1	2
2002	23	11	0	1	0	0	0	0	0	-1	1	10	1	0	1067	4	5	 	2
2002	36	12	1	1	0	0	0	0	0	-1	2	2	2	0	1068	16	5	2	2
2002	71	9	0	2	0	0	0	0	0	-1	2	98	1	0	1069	11	5	1	1
2002	25	11	0	1	2	1	1	2	3	4	2	12	1	3	1070	19	5	2	2
2002	31	12	1	2	0	0	0	0	0	-1	1	10	2	0	1071	19	5	2	2
2002	36	12	1	1	1	1	1	1	2	5	2	6	2	4	1072	9	5	1	1
2002	33	13	1	2	1	1	0	0	4	2	1	8	2	2	1073	20	9	1	1
2002	65	13	1	1	1	1	2	2	0	-1	2	5	2	0	1074	20	9	2	2
2002	99	16	3	2	1	1	1	0	2	1	1	5	3	4	1075	24	9	1	1
2002	58	20	4	1	1	1	1	0	0	-1	1	6	3	0	1076	19	9	1	1
2002	58	13	1	1	0	0	0	0	0	-1	2	10	2	0	1077	23	9	1	1
2002	68	12	1	2	1	2	2	0	1	5	2	7	2	5	1078	19	9	1	2
2002	33	16	3	2	1	1	0	0	3	3	1	3	3	3	1079	21	9	1	1
2002	28	14	1	2	0	0	0	0	0	-1	1	11	2	0	1080	17	9	1	1
2002	54	12	1	2	0	0	0	0	0	-1	1	3	2	0	1081	15	9	1	1
2002	47	16	3	2	0	0	0	0	0	-1	1	6	3	0	1082	18	9	1	1
2002	20	14	1	2	2	1	1	0	2	2	1	11	2	4	1083	98	9	 	2
2002	29	14	2	1	2	2	0	0	4	1	1	10	2	2	1084	19	9	2	2
2002	52	13	1	2	1	2	2	0	0	-1	1	4	2	0	1085	20	9	1	1
2002	64	13	1	1	0	0	0	0	0	-1	2	12	2	0	1086	16	9	1	1
2002	47	13	1	2	0	0	0	0	0	-1	1	8	2	0	1087	21	9	1	1
2002	66	18	2	1	1	2	2	0	1	7	1	4	2	5	1088	24	9	1	1
2002	54	16	3	2	8	1	0	0	1	3	1	5	3	5	1089	24	9	1	1
2002	73	16	3	1	2	1	1	0	0	-1	1	10	3	0	1090	24	9	1	1
2002	33	12	1	2	0	0	0	0	0	-1	1	7	2	0	1091	24	9	1	1
2002	48	18	4	1	0	0	0	0	0	-1	1	3	3	0	1092	20	9	1	1
2002	25	8	0	2	0	0	0	0	0	-1	2	12	1	0	1093	16	9	 	 
2002	58	12	1	1	8	1	1	2	1	2	1	2	2	5	1094	22	9	1	1
2002	88	12	1	2	1	2	0	0	1	3	2	5	2	5	1095	16	9	1	1
2002	62	18	4	2	0	0	0	0	0	-1	1	12	3	0	1096	23	9	1	1
2002	71	14	1	1	0	0	0	0	0	-1	1	6	2	0	1097	7	9	1	1
2002	78	16	3	1	1	2	2	0	0	-1	1	12	3	0	1098	18	6	1	1
2002	37	17	3	2	0	0	0	0	0	-1	2	8	3	0	1099	23	6	1	1
2002	57	13	1	2	0	0	0	0	0	-1	2	7	2	0	1100	20	6	1	1
2002	52	12	1	2	0	0	0	0	0	-1	1	2	2	0	1101	18	6	1	1
2002	82	10	0	2	2	2	2	0	5	8	2	3	1	1	1102	15	6	2	2
2002	37	14	1	2	1	3	0	0	2	2	1	5	2	4	1103	1	6	1	2
2002	23	12	1	2	2	3	3	2	0	-1	1	1	2	0	1104	8	6	 	1
2002	35	14	1	1	0	0	0	0	0	-1	1	8	2	0	1105	12	6	1	1
2002	31	12	1	2	0	0	0	0	0	-1	1	5	2	0	1106	1	6	1	2
2002	75	15	1	2	1	2	1	0	0	-1	1	12	2	0	1107	13	6	1	1
2002	86	11	0	1	0	0	0	0	0	-1	2	2	1	0	1108	11	6	1	1
2002	70	10	0	1	0	0	0	0	0	-1	2	4	1	0	1109	13	6	1	1
2002	58	17	3	1	0	0	0	0	0	-1	2	1	3	0	1110	23	6	1	1
2002	59	15	1	1	1	2	1	2	5	5	2	10	2	1	1111	9	6	1	1
2002	56	12	1	2	1	2	0	0	1	5	2	8	2	5	1112	13	6	1	1
2002	41	12	1	2	0	0	0	0	0	-1	1	2	2	0	1113	14	6	2	2
2002	46	12	1	2	0	0	0	0	0	-1	2	12	2	0	1114	24	6	1	1
2002	83	8	0	2	1	3	1	0	2	2	2	8	1	4	1115	5	6	1	2
2002	49	12	1	2	1	2	2	2	5	6	2	1	2	1	1116	9	6	2	2
2002	20	12	1	1	0	0	0	0	0	-1	1	12	2	0	1117	2	6	 	2
2002	39	14	2	1	0	0	0	0	0	-1	1	12	2	0	1118	24	2	1	1
2002	28	14	2	2	0	0	0	0	0	-1	1	3	2	0	1119	20	2	1	1
2002	72	12	1	2	1	1	1	1	3	2	1	3	2	3	1120	98	2	1	1
2002	24	13	1	2	1	3	0	0	2	2	1	2	2	4	1121	17	2	2	2
2002	20	11	0	2	1	2	2	1	0	-1	1	1	1	0	1122	10	2	 	2
2002	58	8	0	1	0	0	0	0	0	-1	2	1	1	0	1123	98	2	1	1
2002	80	12	1	1	0	0	0	0	0	-1	2	5	2	0	1124	2	2	1	2
2002	54	12	1	1	0	0	0	0	0	-1	1	2	2	0	1125	24	2	1	1
2002	50	12	1	2	1	2	1	1	2	4	2	8	2	4	1126	10	2	2	2
2002	35	16	3	2	1	2	2	1	0	-1	1	10	3	0	1127	18	2	1	1
2002	59	12	1	2	0	0	0	0	0	-1	1	3	2	0	1128	21	2	1	1
2002	19	11	0	1	1	1	1	0	2	1	1	8	1	4	1129	14	2	 	 
2002	50	13	1	2	1	2	0	0	1	1	1	3	2	5	1130	22	2	1	1
2002	47	18	4	1	2	2	1	1	0	-1	1	10	3	0	1131	22	2	1	1
2002	58	16	3	2	0	0	0	0	0	-1	1	3	3	0	1132	98	2	1	1
2002	70	12	1	1	8	2	2	0	0	-1	2	2	2	0	1133	14	2	1	1
2002	58	14	2	1	0	0	0	0	0	-1	1	4	2	0	1134	23	2	2	1
2002	99	99	0	2	0	0	0	0	0	-1	2	99	1	0	1135	24	2	 	 
2002	37	12	1	1	2	2	2	0	5	8	2	9	2	1	1136	14	2	2	2
2002	39	12	1	1	8	2	0	0	5	3	2	7	2	1	1137	2	2	2	2
2002	37	12	1	2	0	0	0	0	0	-1	2	7	2	0	1138	13	2	2	2
2002	71	8	0	1	0	0	0	0	0	-1	2	12	1	0	1139	1	2	2	2
2002	25	12	1	2	0	0	0	0	0	-1	1	4	2	0	1140	16	2	2	2
2002	56	12	1	1	1	2	2	2	5	5	2	1	2	1	1141	13	2	1	1
2002	53	12	1	2	1	2	1	0	0	-1	1	10	2	0	1142	15	2	1	2
2002	39	18	4	2	0	0	0	0	0	-1	1	2	3	0	1143	18	2	1	1
2002	37	12	1	1	1	2	0	0	2	6	2	9	2	4	1144	4	2	1	1
2002	58	14	1	2	8	3	2	1	0	-1	1	7	2	0	1145	20	2	1	1
2002	61	16	3	1	0	0	0	0	0	-1	1	3	3	0	1146	17	2	1	1
2002	37	16	4	1	0	0	0	0	0	-1	1	9	3	0	1147	18	2	1	1
2002	24	16	3	1	1	1	1	1	2	2	1	5	3	4	1148	15	2	2	1
2002	33	10	0	1	1	2	0	0	5	24	2	7	1	1	1149	10	2	2	2
2002	23	18	4	2	0	0	0	0	0	-1	1	5	3	0	1150	99	2	 	1
2002	20	14	1	2	8	2	2	1	3	0	1	10	2	3	1151	10	2	 	2
2002	41	8	0	2	0	0	0	0	0	-1	2	1	1	0	1152	19	2	1	1
2002	25	12	1	1	0	0	0	0	0	-1	1	4	2	0	1153	17	2	1	1
2002	30	13	1	2	8	1	2	0	3	4	2	12	2	3	1154	18	2	2	1
2002	70	12	1	2	8	3	2	0	0	-1	2	8	2	0	1155	11	2	2	1
2002	42	12	1	2	0	0	0	0	0	-1	2	10	2	0	1156	11	2	2	2
2002	40	12	1	1	0	0	0	0	0	-1	1	9	2	0	1157	17	2	2	2
2002	50	12	1	1	2	2	2	2	0	-1	2	7	2	0	1158	21	2	2	1
2002	76	12	1	1	0	0	0	0	0	-1	2	9	2	0	1159	16	2	1	1
2002	74	12	1	2	0	0	0	0	0	-1	2	4	2	0	1160	13	2	1	1
2002	67	19	4	1	1	2	1	0	1	5	2	5	3	5	1161	16	2	1	1
2002	33	9	1	1	1	2	0	0	3	3	1	4	2	3	1162	20	2	2	2
2002	78	12	1	2	1	2	2	0	0	-1	2	1	2	0	1163	11	2	1	1
2002	79	10	0	1	0	0	0	0	0	-1	2	11	1	0	1164	12	2	1	1
2002	70	12	1	1	0	0	0	0	0	-1	2	7	2	0	1165	12	2	1	2
2002	46	12	1	2	8	2	2	1	2	2	1	3	2	4	1166	16	2	1	1
2002	56	12	1	1	1	2	0	0	1	2	1	2	2	5	1167	15	2	1	1
2002	87	12	1	1	1	1	2	0	0	-1	2	8	2	0	1168	14	2	1	1
2002	77	16	3	2	0	0	0	0	0	-1	2	6	3	0	1169	15	2	1	1
2002	47	18	4	1	0	0	0	0	0	-1	1	9	3	0	1170	20	2	1	2
2002	35	16	3	2	2	2	1	1	0	-1	1	10	3	0	1171	23	1	1	1
2002	39	14	2	2	0	0	0	0	0	-1	1	5	2	0	1172	23	1	 	 
2002	36	18	4	1	0	0	0	0	0	-1	1	99	3	0	1173	23	1	1	1
2002	54	20	4	2	0	0	0	0	0	-1	1	4	3	0	1174	23	1	1	1
2002	60	16	1	1	0	0	0	0	0	-1	2	11	2	0	1175	17	1	1	1
2002	36	15	1	1	1	1	1	1	1	11	1	5	2	5	1176	23	1	2	1
2002	68	13	0	1	0	0	0	0	0	-1	1	5	1	0	1177	14	1	1	1
2002	27	14	1	2	0	0	0	0	0	-1	1	6	2	0	1178	21	1	1	1
2002	35	98	8	2	0	0	0	0	0	-1	2	6	8	0	1179	98	1	 	 
2002	52	12	1	1	2	3	0	0	1	11	1	6	2	5	1180	7	1	2	2
2002	79	15	3	2	1	2	1	0	0	-1	2	1	3	0	1181	18	1	1	1
2002	45	16	3	1	0	0	0	0	0	-1	1	1	3	0	1182	22	1	1	1
2002	56	20	4	2	2	3	2	2	4	2	1	8	3	2	1183	20	1	1	1
2002	33	19	4	2	1	2	0	0	2	3	1	3	3	4	1184	20	1	1	1
2002	52	8	0	2	2	2	8	0	0	-1	1	10	1	0	1185	12	1	1	1
2002	44	12	1	2	0	0	0	0	0	-1	2	8	2	0	1186	98	1	 	 
2002	23	16	3	2	1	1	1	1	2	0	1	5	3	4	1187	21	1	 	 
2002	51	16	3	2	1	2	0	0	2	3	1	7	3	4	1188	23	1	1	1
2002	62	16	4	1	0	0	0	0	0	-1	2	3	3	0	1189	21	1	1	1
2002	32	12	1	1	8	1	1	1	2	0	2	99	2	4	1190	19	1	1	1
2002	53	14	2	1	8	2	0	0	1	2	1	7	2	5	1191	22	1	1	1
2002	63	12	1	2	0	0	0	0	0	-1	2	8	2	0	1192	4	8	1	2
2002	69	12	1	2	0	0	0	0	0	-1	2	8	2	0	1193	8	8	1	1
2002	60	17	4	2	0	0	0	0	0	-1	2	11	3	0	1194	7	8	 	 
2002	52	20	3	2	0	0	0	0	0	-1	1	6	3	0	1195	14	8	1	1
2002	35	9	0	2	1	3	8	0	0	-1	2	10	1	0	1196	7	8	2	2
2002	33	9	0	2	1	1	8	1	3	1	2	9	1	3	1197	14	8	2	2
2002	21	14	1	2	1	2	0	0	5	1	1	3	2	1	1198	15	8	 	2
2002	70	12	1	2	0	0	0	0	0	-1	1	1	2	0	1199	10	8	1	1
2002	78	12	1	2	0	0	0	0	0	-1	2	2	2	0	1200	9	8	1	1
2002	81	12	1	2	0	0	0	0	0	-1	2	5	2	0	1201	1	8	1	1
2002	63	12	1	2	1	1	1	1	2	5	2	6	2	4	1202	13	8	1	1
2002	24	12	1	1	2	3	0	0	3	2	1	1	2	3	1203	22	8	1	1
2002	33	14	1	1	1	3	2	2	0	-1	1	3	2	0	1204	11	8	2	2
2002	69	12	1	2	0	0	0	0	0	-1	2	9	2	0	1205	22	8	1	1
2002	72	8	0	2	1	1	1	0	2	3	2	12	1	4	1206	7	8	2	2
2002	28	8	0	2	1	2	0	0	5	3	2	1	1	1	1207	98	8	2	2
2002	59	12	1	1	0	0	0	0	0	-1	2	9	2	0	1208	19	1	1	1
2002	61	13	1	2	0	0	0	0	0	-1	1	4	2	0	1209	24	1	1	1
2002	45	14	1	1	0	0	0	0	0	-1	2	5	2	0	1210	18	1	1	2
2002	32	12	1	2	0	0	0	0	0	-1	1	12	2	0	1211	17	1	1	1
2002	32	12	1	2	0	0	0	0	0	-1	2	3	2	0	1212	1	1	 	 
2002	37	13	2	1	2	1	1	2	1	1	1	9	2	5	1213	21	1	2	2
2002	28	14	2	2	0	0	0	0	0	-1	1	2	2	0	1214	20	1	1	 
2002	39	16	1	1	0	0	0	0	0	-1	1	4	2	0	1215	21	1	1	1
2002	21	13	1	1	1	1	1	0	1	3	1	6	2	5	1216	23	1	 	1
2002	31	15	3	2	1	1	0	0	1	1	2	4	3	5	1217	22	1	1	1
2002	46	12	1	1	0	0	0	0	0	-1	1	8	2	0	1218	18	1	1	1
2002	22	13	1	1	0	0	0	0	0	-1	1	11	2	0	1219	20	1	 	1
2002	63	14	1	1	9	2	2	1	3	2	2	10	2	3	1220	20	1	1	1
2002	40	19	4	1	0	0	0	0	0	-1	1	12	3	0	1221	21	1	1	1
2002	34	14	1	1	1	1	1	1	4	2	1	4	2	2	1222	19	1	1	1
2002	41	13	1	2	2	2	0	0	3	5	2	10	2	3	1223	15	1	2	2
2002	40	15	1	2	2	1	1	1	0	-1	2	9	2	0	1224	98	1	1	1
2002	62	9	0	2	0	0	0	0	0	-1	2	8	1	0	1225	98	1	2	2
2002	49	6	0	2	0	0	0	0	0	-1	2	12	1	0	1226	18	1	2	2
2002	55	12	1	1	0	0	0	0	0	-1	1	12	2	0	1227	20	7	1	1
2002	54	12	1	2	0	0	0	0	0	-1	1	12	2	0	1228	21	7	2	2
2002	81	11	1	2	1	3	2	0	1	2	2	7	2	5	1229	7	7	1	1
2002	50	2	0	1	1	2	1	1	1	3	1	1	1	5	1230	19	7	1	1
2002	34	14	1	2	1	2	0	0	3	2	1	9	2	3	1231	19	7	1	2
2002	74	16	3	1	9	2	2	2	0	-1	2	7	3	0	1232	23	7	1	1
2002	30	14	1	2	0	0	0	0	0	-1	1	11	2	0	1233	14	7	1	1
2002	46	12	1	1	0	0	0	0	0	-1	2	6	2	0	1234	14	7	2	2
2002	55	20	4	2	0	0	0	0	0	-1	1	99	3	0	1235	24	7	1	1
2002	36	18	3	1	1	2	0	0	4	1	1	8	3	2	1236	22	7	1	1
2002	24	15	1	1	8	2	1	1	0	-1	1	10	2	0	1237	17	7	1	1
2002	29	16	3	1	0	0	0	0	0	-1	1	3	3	0	1238	6	7	1	1
2002	39	17	3	2	0	0	0	0	0	-1	2	10	3	0	1239	8	7	2	2
2002	38	12	1	1	1	2	2	1	2	4	1	7	2	4	1240	20	7	1	1
2002	47	16	3	1	1	1	0	0	1	3	1	6	3	5	1241	22	7	1	1
2002	32	13	1	2	0	0	0	0	0	-1	1	5	2	0	1242	16	7	1	1
2002	21	10	0	2	0	0	0	0	0	-1	2	3	1	0	1243	12	7	 	2
2002	42	16	3	1	1	2	1	1	0	-1	1	12	3	0	1244	24	5	1	1
2002	30	16	3	2	0	0	0	0	0	-1	1	3	3	0	1245	24	5	 	 
2002	48	14	2	2	0	0	0	0	0	-1	1	4	2	0	1246	21	5	1	1
2002	34	15	1	1	2	1	1	1	1	1	1	12	2	5	1247	24	5	1	1
2002	59	10	1	1	1	2	0	0	1	5	1	2	2	5	1248	16	5	1	1
2002	72	16	3	2	1	2	1	2	0	-1	2	9	3	0	1249	24	5	1	1
2002	23	15	2	2	0	0	0	0	0	-1	1	9	2	0	1250	18	5	 	2
2002	41	13	1	2	0	0	0	0	0	-1	1	7	2	0	1251	19	5	1	1
2002	39	12	1	2	0	0	0	0	0	-1	1	11	2	0	1252	14	5	1	1
2002	26	15	2	1	1	1	1	1	0	-1	1	12	2	0	1253	18	5	1	1
2002	23	13	0	1	0	0	0	0	0	-1	2	7	1	0	1254	9	5	 	2
2002	52	12	1	2	0	0	0	0	0	-1	1	4	2	0	1255	17	5	2	2
2002	46	14	2	2	0	0	0	0	0	-1	1	5	2	0	1256	24	5	1	1
2002	31	18	4	1	1	2	2	1	2	3	1	3	3	4	1257	21	5	1	1
2002	25	11	1	2	0	0	0	0	0	-1	2	1	2	0	1258	1	6	 	2
2002	39	15	1	2	0	0	0	0	0	-1	1	5	2	0	1259	22	6	1	1
2002	28	11	0	2	1	2	2	1	2	6	2	9	1	4	1260	11	6	1	1
2002	46	16	3	1	0	0	0	0	0	-1	1	3	3	0	1261	9	6	1	1
2002	48	12	1	1	0	0	0	0	0	-1	2	6	2	0	1262	14	6	2	1
2002	50	16	3	1	0	0	0	0	0	-1	1	10	3	0	1263	10	6	1	1
2002	29	17	3	2	0	0	0	0	0	-1	1	7	3	0	1264	18	6	1	1
2002	30	14	1	2	0	0	0	0	0	-1	1	11	2	0	1265	15	6	1	1
2002	33	12	0	2	1	2	1	0	1	4	2	5	1	5	1266	8	6	1	1
2002	52	14	1	1	1	2	0	0	4	0	1	5	2	2	1267	5	6	1	1
2002	83	5	0	2	8	2	2	0	0	-1	2	3	1	0	1268	6	6	2	2
2002	57	11	0	2	0	0	0	0	0	-1	2	3	1	0	1269	98	6	1	2
2002	36	14	1	2	0	0	0	0	0	-1	1	8	2	0	1270	9	6	2	2
2002	29	11	0	2	1	2	2	1	4	9	2	4	1	2	1271	2	6	1	1
2002	82	12	1	2	0	0	0	0	0	-1	2	8	2	0	1272	10	6	2	1
2002	31	15	1	1	0	0	0	0	0	-1	1	2	2	0	1273	20	6	1	1
2002	39	14	1	2	0	0	0	0	0	-1	1	1	2	0	1274	21	6	1	1
2002	23	12	1	2	0	0	0	0	0	-1	2	8	2	0	1275	7	6	 	2
2002	37	10	0	2	1	2	2	1	5	3	1	8	1	1	1276	16	6	1	1
2002	31	9	0	1	1	2	0	0	4	3	2	11	1	2	1277	11	6	2	2
2002	50	12	1	1	1	2	2	2	0	-1	1	2	2	0	1278	20	6	1	1
2002	31	14	0	1	0	0	0	0	0	-1	2	7	1	0	1279	15	6	2	2
2002	27	12	1	1	1	2	1	2	2	3	2	8	2	4	1280	15	6	2	2
2002	27	16	3	2	1	1	1	1	0	-1	1	11	3	0	1281	15	6	2	1
2002	46	15	1	2	0	0	0	0	0	-1	1	12	2	0	1282	23	6	1	1
2002	25	17	3	1	1	2	2	2	1	2	1	3	3	5	1283	23	6	1	2
2002	76	12	1	2	2	2	2	0	1	8	2	10	2	5	1284	12	6	1	1
2002	61	17	4	1	8	2	1	1	0	-1	1	6	3	0	1285	18	6	2	2
2002	64	14	1	2	0	0	0	0	0	-1	2	99	2	0	1286	24	6	2	2
2002	64	13	1	2	0	0	0	0	0	-1	2	6	2	0	1287	1	6	1	1
2002	31	12	1	1	0	0	0	0	0	-1	1	5	2	0	1288	17	6	1	1
2002	44	16	3	2	1	2	0	0	2	4	1	9	3	4	1289	18	6	1	1
2002	68	11	0	1	0	0	0	0	0	-1	2	10	1	0	1290	16	6	2	2
2002	23	11	1	1	1	2	2	1	0	-1	2	11	2	0	1291	17	6	 	2
2002	29	12	1	2	0	0	0	0	0	-1	1	11	2	0	1292	18	6	1	2
2002	46	14	2	1	8	2	1	1	3	1	1	7	2	3	1293	11	6	1	1
2002	39	12	1	1	1	2	0	0	4	4	2	11	2	2	1294	13	6	1	1
2002	46	14	2	1	1	2	2	1	0	-1	1	2	2	0	1295	17	6	1	1
2002	36	18	1	1	0	0	0	0	0	-1	1	2	2	0	1296	20	6	2	1
2002	22	12	1	1	8	2	1	1	4	3	2	8	2	2	1297	98	6	 	2
2002	23	14	2	2	0	0	0	0	0	-1	1	7	2	0	1298	18	6	 	1
2002	67	11	1	1	1	1	1	1	0	-1	2	11	2	0	1299	22	6	2	1
2002	65	12	1	2	1	2	1	2	4	1	1	7	2	2	1300	17	6	1	1
2002	23	12	1	1	2	2	0	0	1	2	1	2	2	5	1301	19	6	 	2
2002	34	14	1	1	0	0	0	0	0	-1	2	8	2	0	1302	18	6	1	2
2002	29	17	3	2	0	0	0	0	0	-1	1	3	3	0	1303	20	6	1	1
2002	50	16	3	2	0	0	0	0	0	-1	1	1	3	0	1304	17	2	2	1
2002	53	12	1	1	0	0	0	0	0	-1	1	11	2	0	1305	21	2	1	1
2002	41	18	4	2	1	2	0	0	2	0	2	98	3	4	1306	23	2	1	1
2002	63	12	1	1	1	2	2	0	0	-1	1	12	2	0	1307	21	2	1	1
2002	59	12	1	2	0	0	0	0	0	-1	1	6	2	0	1308	20	2	1	1
2002	32	13	1	1	0	0	0	0	0	-1	1	3	2	0	1309	19	2	1	2
2002	48	13	1	2	2	3	2	0	2	3	2	2	2	4	1310	8	2	1	2
2002	23	11	0	2	0	0	0	0	0	-1	2	4	1	0	1311	20	2	 	2
2002	44	99	0	2	0	0	0	0	0	-1	9	99	1	0	1312	24	2	 	 
2002	20	13	1	1	0	0	0	0	0	-1	1	11	2	0	1313	8	2	 	1
2002	47	10	1	1	1	1	2	2	2	3	2	12	2	4	1314	21	2	2	2
2002	33	9	1	2	1	2	1	2	0	-1	1	9	2	0	1315	11	2	2	2
2002	32	14	2	2	0	0	0	0	0	-1	2	1	2	0	1316	15	2	1	1
2002	49	12	1	1	0	0	0	0	0	-1	2	8	2	0	1317	13	2	1	1
2002	59	17	3	2	1	2	1	0	1	6	2	2	3	5	1318	18	2	1	1
2002	45	11	0	1	8	1	1	1	0	-1	2	6	1	0	1319	6	2	2	1
2002	57	6	0	1	0	0	0	0	0	-1	1	99	1	0	1320	14	2	2	2
